5,3,x7fee140c2a30,0.0,<objects.order.Order object at 0x7fee79aed790>,0.0,0.0,5,5,1,Input,Input,Interface-In,[0]
5,3,x7fee140c2a30,0.0,<objects.order.Order object at 0x7fee14133970>,1.86,1.86,1,5,0,Interface-In,Input,Interface-In,[0]
5,3,x7fee140c2a30,2.0,<objects.order.Order object at 0x7fee140bb1f0>,3.71,3.71,0,5,0,Interface-In,Input,Interface-In,[0]
5,3,x7fee140c2a30,0.0,<objects.order.Order object at 0x7fee14099ee0>,5.57,5.57,0,5,1,Interface-In,Input,Interface-In,[0]
5,3,x7fee140c2a30,0.0,<objects.order.Order object at 0x7fee140bbac0>,7.43,7.43,1,5,0,Interface-In,Input,Interface-In,[0]
5,3,x7fee140c2a30,0.0,<objects.order.Order object at 0x7fee140b2730>,9.29,9.29,0,5,0,Interface-In,Input,Interface-In,[0]
5,3,x7fee140c2a30,0.0,<objects.order.Order object at 0x7fee79aed790>,0.0,10.55,0,1,2,Interface-In,Interface-Out,Interface-In,[26]
5,3,x7fee140c2a30,0.0,<objects.order.Order object at 0x7fee140bbb50>,11.14,11.14,2,5,0,Interface-In,Input,Interface-In,[0]
5,3,x7fee140c2a30,0.0,<objects.order.Order object at 0x7fee140c2e80>,13.0,13.0,0,5,0,Interface-In,Input,Interface-In,[0]
5,3,x7fee140c2a30,0.0,<objects.order.Order object at 0x7fee140c24c0>,14.86,14.86,0,5,0,Interface-In,Input,Interface-In,[0]
5,3,x7fee140c2a30,0.0,<objects.order.Order object at 0x7fee79aed790>,0.0,16.22,0,2,5,Interface-In,Interface-Out,Output,[28]
5,3,x7fee140c2a30,0.0,<objects.order.Order object at 0x7fee141ab520>,16.71,17.12,5,5,0,Output,Input,Interface-In,[0]
5,3,x7fee140c2a30,0.0,<objects.order.Order object at 0x7fee14133970>,1.86,18.12,0,0,3,Interface-In,Interface-Out,Interface-In,[24]
5,3,x7fee140c2a30,0.0,<objects.order.Order object at 0x7fee140c2700>,20.43,20.43,3,5,0,Interface-In,Input,Interface-In,[0]
5,3,x7fee140c2a30,0.0,<objects.order.Order object at 0x7fee140a9d90>,22.29,22.29,0,5,0,Interface-In,Input,Interface-In,[0]
5,3,x7fee140c2a30,0.0,<objects.order.Order object at 0x7fee14133970>,1.86,24.01,0,3,5,Interface-In,Interface-Out,Output,[29]
5,3,x7fee140c2a30,2.0,<objects.order.Order object at 0x7fee14115dc0>,26.0,26.0,5,5,0,Output,Input,Interface-In,[0]
5,3,x7fee140c2a30,2.0,<objects.order.Order object at 0x7fee140bbdc0>,27.86,27.86,0,5,1,Interface-In,Input,Interface-In,[0]
5,3,x7fee140c2a30,1.0,<objects.order.Order object at 0x7fee140b2c10>,29.71,29.71,1,5,7,Interface-In,Input,Storage,[0]
5,3,x7fee140c2a30,0.0,<objects.order.Order object at 0x7fee141a0e50>,31.57,31.57,7,5,1,Storage,Input,Interface-In,[0]
5,3,x7fee140c2a30,0.0,<objects.order.Order object at 0x7fee14052ee0>,33.43,33.43,1,5,1,Interface-In,Input,Interface-In,[0]
5,3,x7fee140c2a30,1.0,<objects.order.Order object at 0x7fee14049640>,35.29,35.29,1,5,7,Interface-In,Input,Storage,[0]
5,3,x7fee140c2a30,,,,36.49,7,7,7,Storage,None,None,[]
5,3,x7fee140c2a30,0.0,<objects.order.Order object at 0x7fee141154f0>,37.14,37.14,7,5,1,Storage,Input,Interface-In,[0]
