5,10,x7f589a2f9640,1,-0.0,0.0,0.0,0.05,3,[16],1
5,10,x7f589a2f9640,2,-98.0,0.0,0.0,0.02,6,[6],0
5,10,x7f589a2f9640,3,-150.0,0.0,1.0,0.03,2,[17],3
5,10,x7f589a2f9640,4,534.0,0.0,1.0,0.0,6,[9],3
5,10,x7f589a2f9640,5,50.0,0.0,0.0,0.03,2,[16],2
5,10,x7f589a2f9640,6,550.0,0.0,1.0,0.02,2,[16],0
5,10,x7f589a2f9640,7,347.0,0.0,0.0,0.02,6,[6],0
5,10,x7f589a2f9640,8,-50.0,0.0,0.0,0.03,2,[16],3
5,10,x7f589a2f9640,9,250.0,0.0,0.0,0.02,2,[16],2
5,10,x7f589a2f9640,10,250.0,0.0,0.0,0.05,2,[16],2
5,10,x7f589a2f9640,11,550.0,0.0,1.0,0.05,2,[16],1
5,10,x7f589a2f9640,12,50.0,0.0,0.0,0.02,2,[16],0
5,10,x7f589a2f9640,13,550.0,0.0,1.0,0.05,2,[16],0
5,10,x7f589a2f9640,14,550.0,0.0,1.0,0.05,2,[17],1
5,10,x7f589a2f9640,15,-50.0,0.0,0.0,0.02,2,[16],0
5,10,x7f589a2f9640,16,50.0,0.0,0.0,0.05,2,[16],1
5,10,x7f589a2f9640,17,50.0,0.0,0.0,0.05,2,[16],2
5,10,x7f589a2f9640,18,550.0,0.0,1.0,0.03,2,[16],4
5,10,x7f589a2f9640,19,-400.0,0.0,0.0,0.06,3,[0],4
5,10,x7f589a2f9640,20,-300.0,1.0,0.0,0.06,3,[0],4
5,10,x7f589a2f9640,21,-400.0,0.0,0.0,0.06,3,[0],4
5,10,x7f589a2f9640,22,300.0,0.0,1.0,0.02,3,[16],3
5,10,x7f589a2f9640,23,300.0,0.0,1.0,0.02,4,[16],1
5,10,x7f589a2f9640,24,201.0,1.0,1.0,0.06,7,[0],4
5,10,x7f589a2f9640,25,-389.0,0.0,0.0,0.03,5,[0],0
5,10,x7f589a2f9640,26,-111.0,0.0,0.0,0.02,4,[16],3
5,10,x7f589a2f9640,27,0.0,0.0,0.0,0.02,5,[16],3
5,10,x7f589a2f9640,28,-227.0,0.0,0.0,0.02,6,[17],3
5,10,x7f589a2f9640,29,-138.0,0.0,0.0,0.0,4,[6],2
5,10,x7f589a2f9640,30,650.0,1.0,1.0,0.03,3,[0],4
5,10,x7f589a2f9640,31,-279.0,0.0,0.0,0.03,5,[0],2
5,10,x7f589a2f9640,32,342.0,0.0,0.0,0.0,5,[6],4
5,10,x7f589a2f9640,33,-300.0,0.0,0.0,0.05,5,[16],2
5,10,x7f589a2f9640,34,-128.0,1.0,0.0,0.06,5,[0],4
