1,10,x7fd54d115400,1,250.0,0.0,0.0,0.01,2,[4],4
1,10,x7fd54d115400,2,550.0,0.0,1.0,0.01,2,[0],0
1,10,x7fd54d115400,3,250.0,0.0,0.0,0.03,2,[0],1
1,10,x7fd54d115400,4,-50.0,0.0,0.0,0.03,2,[1],3
1,10,x7fd54d115400,5,-240.0,0.0,0.0,0.03,5,[4],1
1,10,x7fd54d115400,6,36.0,1.0,0.0,0.01,3,[0],4
1,10,x7fd54d115400,7,250.0,0.0,0.0,0.01,3,[11],1
1,10,x7fd54d115400,8,50.0,0.0,0.0,0.02,2,[0],0
1,10,x7fd54d115400,9,550.0,0.0,1.0,0.01,3,[11],2
1,10,x7fd54d115400,10,383.0,0.0,1.0,0.02,3,[0],4
1,10,x7fd54d115400,11,150.0,1.0,0.0,0.01,3,[11],2
1,10,x7fd54d115400,12,139.0,0.0,0.0,0.01,3,[14],2
1,10,x7fd54d115400,13,-20.0,0.0,0.0,0.03,4,[0],4
1,10,x7fd54d115400,14,151.0,0.0,0.0,0.02,4,[11],2
1,10,x7fd54d115400,15,261.0,0.0,1.0,0.02,3,[0],3
1,10,x7fd54d115400,16,151.0,0.0,1.0,0.03,4,[0],4
1,10,x7fd54d115400,17,550.0,0.0,1.0,0.03,5,[4],3
1,10,x7fd54d115400,18,250.0,0.0,0.0,0.01,3,[11],3
1,10,x7fd54d115400,19,-50.0,0.0,0.0,0.02,2,[1],3
1,10,x7fd54d115400,20,1.0,0.0,1.0,0.02,4,[14],3
1,10,x7fd54d115400,21,361.0,1.0,1.0,0.03,3,[0],3
1,10,x7fd54d115400,22,550.0,0.0,1.0,0.01,3,[14],3
1,10,x7fd54d115400,23,250.0,0.0,0.0,0.01,3,[11],3
1,10,x7fd54d115400,24,250.0,0.0,0.0,0.02,2,[0],0
1,10,x7fd54d115400,25,250.0,0.0,0.0,0.0,3,[6],3
1,10,x7fd54d115400,26,250.0,0.0,0.0,0.01,2,[0],4
1,10,x7fd54d115400,27,550.0,0.0,1.0,0.02,3,[11],2
1,10,x7fd54d115400,28,250.0,0.0,0.0,0.02,3,[14],1
1,10,x7fd54d115400,29,650.0,1.0,1.0,0.01,2,[11],3
1,10,x7fd54d115400,30,150.0,0.0,0.0,0.01,4,[14],0
1,10,x7fd54d115400,31,150.0,0.0,0.0,0.02,4,[14],1
1,10,x7fd54d115400,32,250.0,0.0,0.0,0.01,4,[11],3
1,10,x7fd54d115400,33,250.0,0.0,0.0,0.03,2,[0],1
1,10,x7fd54d115400,34,150.0,0.0,0.0,0.01,4,[14],1
1,10,x7fd54d115400,35,146.0,0.0,0.0,0.01,3,[11],1
1,10,x7fd54d115400,36,119.0,0.0,0.0,0.01,4,[14],3
1,10,x7fd54d115400,37,50.0,0.0,0.0,0.03,2,[0],1
1,10,x7fd54d115400,38,400.0,0.0,1.0,0.0,4,[14],0
1,10,x7fd54d115400,39,150.0,0.0,0.0,0.01,3,[11],1
1,10,x7fd54d115400,40,-150.0,0.0,0.0,0.01,4,[11],0
1,10,x7fd54d115400,41,-256.0,0.0,0.0,0.02,4,[14],1
1,10,x7fd54d115400,42,350.0,1.0,0.0,0.03,2,[0],2
1,10,x7fd54d115400,43,150.0,0.0,1.0,0.0,4,[11],3
1,10,x7fd54d115400,44,150.0,1.0,0.0,0.03,2,[0],1
1,10,x7fd54d115400,45,250.0,0.0,0.0,0.02,4,[11],2
1,10,x7fd54d115400,46,250.0,0.0,0.0,0.03,2,[0],2
1,10,x7fd54d115400,47,-275.0,0.0,0.0,0.01,4,[14],1
1,10,x7fd54d115400,48,100.0,1.0,0.0,0.02,5,[14],4
1,10,x7fd54d115400,49,50.0,1.0,0.0,0.03,2,[1],4
1,10,x7fd54d115400,50,550.0,0.0,1.0,0.02,5,[17],1
1,10,x7fd54d115400,51,150.0,0.0,0.0,0.01,4,[11],1
1,10,x7fd54d115400,52,550.0,0.0,1.0,0.03,5,[17],3
1,10,x7fd54d115400,53,50.0,0.0,0.0,0.03,2,[0],0
1,10,x7fd54d115400,54,397.0,0.0,1.0,0.02,4,[0],4
1,10,x7fd54d115400,55,250.0,0.0,0.0,0.03,4,[17],1
1,10,x7fd54d115400,56,-132.0,0.0,0.0,0.03,4,[0],4
1,10,x7fd54d115400,57,250.0,0.0,1.0,0.03,4,[0],4
1,10,x7fd54d115400,58,-17.0,0.0,0.0,0.03,5,[5],1
1,10,x7fd54d115400,59,101.0,1.0,0.0,0.0,4,[11],0
1,10,x7fd54d115400,60,-162.0,0.0,0.0,0.03,4,[0],4
1,10,x7fd54d115400,61,-315.0,0.0,0.0,0.01,4,[11],1
1,10,x7fd54d115400,62,400.0,0.0,1.0,0.03,4,[0],3
1,10,x7fd54d115400,63,146.0,0.0,0.0,0.01,3,[11],0
1,10,x7fd54d115400,64,125.0,0.0,0.0,0.01,3,[11],2
1,10,x7fd54d115400,65,550.0,0.0,1.0,0.03,2,[0],3
1,10,x7fd54d115400,66,85.0,1.0,0.0,0.01,4,[11],0
1,10,x7fd54d115400,67,-150.0,1.0,0.0,0.03,4,[1],4
1,10,x7fd54d115400,68,-0.0,1.0,0.0,0.0,3,[6],4
1,10,x7fd54d115400,69,183.0,0.0,1.0,0.03,5,[0],4
1,10,x7fd54d115400,70,250.0,1.0,1.0,0.03,5,[1],4
1,10,x7fd54d115400,71,150.0,0.0,1.0,0.02,4,[14],2
1,10,x7fd54d115400,72,350.0,1.0,0.0,0.01,4,[11],0
1,10,x7fd54d115400,73,350.0,1.0,0.0,0.03,4,[17],4
1,10,x7fd54d115400,74,350.0,1.0,0.0,0.02,3,[14],2
1,10,x7fd54d115400,75,550.0,0.0,1.0,0.03,4,[17],3
1,10,x7fd54d115400,76,-5.0,0.0,0.0,0.03,3,[0],4
1,10,x7fd54d115400,77,550.0,0.0,1.0,0.01,2,[11],1
1,10,x7fd54d115400,78,131.0,0.0,0.0,0.02,3,[14],2
1,10,x7fd54d115400,79,550.0,0.0,1.0,0.03,3,[17],1
1,10,x7fd54d115400,80,50.0,0.0,0.0,0.03,2,[0],1
1,10,x7fd54d115400,81,78.0,0.0,1.0,0.01,5,[11],1
1,10,x7fd54d115400,82,-14.0,0.0,0.0,0.03,3,[0],4
1,10,x7fd54d115400,83,222.0,1.0,0.0,0.01,4,[17],2
1,10,x7fd54d115400,84,550.0,0.0,1.0,0.02,3,[14],3
1,10,x7fd54d115400,85,558.0,1.0,1.0,0.01,4,[11],0
1,10,x7fd54d115400,86,550.0,0.0,1.0,0.03,4,[17],1
1,10,x7fd54d115400,87,250.0,0.0,0.0,0.02,3,[14],3
1,10,x7fd54d115400,88,250.0,0.0,0.0,0.03,2,[0],3
1,10,x7fd54d115400,89,150.0,0.0,1.0,0.02,4,[17],2
1,10,x7fd54d115400,90,150.0,0.0,1.0,0.01,3,[11],1
1,10,x7fd54d115400,91,150.0,0.0,0.0,0.03,4,[17],1
1,10,x7fd54d115400,92,150.0,0.0,0.0,0.02,3,[14],1
1,10,x7fd54d115400,93,550.0,0.0,1.0,0.01,5,[17],2
1,10,x7fd54d115400,94,100.0,0.0,0.0,0.01,4,[11],3
1,10,x7fd54d115400,95,1.0,0.0,0.0,0.01,5,[11],0
1,10,x7fd54d115400,96,-421.0,0.0,0.0,0.02,4,[14],1
1,10,x7fd54d115400,97,150.0,0.0,1.0,0.03,5,[17],2
1,10,x7fd54d115400,98,49.0,0.0,1.0,0.01,4,[11],0
1,10,x7fd54d115400,99,237.0,1.0,0.0,0.01,5,[17],4
1,10,x7fd54d115400,100,250.0,0.0,0.0,0.03,2,[0],0
1,10,x7fd54d115400,101,154.0,0.0,0.0,0.01,3,[11],1
1,10,x7fd54d115400,102,154.0,0.0,0.0,0.03,5,[17],1
1,10,x7fd54d115400,103,150.0,0.0,0.0,0.01,4,[11],1
