7,10,x7f589a2fe550,1,-114.0,0.0,0.0,0.0,5,[6],1
7,10,x7f589a2fe550,2,0.0,0.0,0.0,0.09,2,[19],0
7,10,x7f589a2fe550,3,111.0,1.0,0.0,0.0,3,[6],0
7,10,x7f589a2fe550,4,400.0,0.0,0.0,0.07,4,[23],0
7,10,x7f589a2fe550,5,150.0,0.0,1.0,0.09,3,[0],0
7,10,x7f589a2fe550,6,248.0,1.0,1.0,0.09,6,[2],4
7,10,x7f589a2fe550,7,7.0,0.0,0.0,0.06,5,[6],0
7,10,x7f589a2fe550,8,-150.0,0.0,1.0,0.07,3,[0],3
7,10,x7f589a2fe550,9,247.0,0.0,0.0,0.08,6,[20],1
7,10,x7f589a2fe550,10,500.0,1.0,0.0,0.07,4,[23],0
7,10,x7f589a2fe550,11,347.0,1.0,0.0,0.08,6,[20],3
7,10,x7f589a2fe550,12,-150.0,0.0,0.0,0.09,3,[0],1
7,10,x7f589a2fe550,13,300.0,0.0,1.0,0.07,7,[20],3
7,10,x7f589a2fe550,14,-300.0,0.0,0.0,0.12,7,[20],3
7,10,x7f589a2fe550,15,50.0,0.0,0.0,0.09,2,[1],4
7,10,x7f589a2fe550,16,550.0,0.0,1.0,0.09,3,[0],3
7,10,x7f589a2fe550,17,-751.0,0.0,0.0,0.09,3,[0],2
7,10,x7f589a2fe550,18,50.0,0.0,0.0,0.07,3,[0],1
7,10,x7f589a2fe550,19,-171.0,0.0,0.0,0.12,6,[6],2
7,10,x7f589a2fe550,20,-300.0,0.0,0.0,0.12,4,[20],1
7,10,x7f589a2fe550,21,0.0,0.0,0.0,0.07,8,[23],3
7,10,x7f589a2fe550,22,500.0,1.0,0.0,0.07,6,[23],4
7,10,x7f589a2fe550,23,250.0,0.0,0.0,0.09,3,[0],4
7,10,x7f589a2fe550,24,-300.0,0.0,0.0,0.12,3,[8],3
7,10,x7f589a2fe550,25,-713.0,0.0,0.0,0.12,3,[9],2
7,10,x7f589a2fe550,26,350.0,1.0,0.0,0.07,2,[0],4
7,10,x7f589a2fe550,27,300.0,0.0,1.0,0.07,7,[23],1
7,10,x7f589a2fe550,28,500.0,1.0,0.0,0.07,7,[23],4
7,10,x7f589a2fe550,29,-99.0,0.0,1.0,0.09,3,[0],0
7,10,x7f589a2fe550,30,118.0,0.0,0.0,0.07,3,[0],4
7,10,x7f589a2fe550,31,-50.0,0.0,0.0,0.09,2,[2],3
7,10,x7f589a2fe550,32,250.0,0.0,0.0,0.09,3,[0],3
7,10,x7f589a2fe550,33,-35.0,0.0,0.0,0.03,3,[8],2
7,10,x7f589a2fe550,34,-593.0,0.0,0.0,0.12,8,[6],2
7,10,x7f589a2fe550,35,800.0,1.0,1.0,0.07,3,[23],4
7,10,x7f589a2fe550,36,347.0,1.0,0.0,0.08,7,[20],1
7,10,x7f589a2fe550,37,-300.0,0.0,0.0,0.12,6,[6],3
7,10,x7f589a2fe550,38,0.0,0.0,0.0,0.07,6,[23],3
7,10,x7f589a2fe550,39,-50.0,0.0,0.0,0.09,2,[2],3
7,10,x7f589a2fe550,40,200.0,0.0,0.0,0.03,2,[9],0
7,10,x7f589a2fe550,41,500.0,1.0,0.0,0.07,2,[23],4
7,10,x7f589a2fe550,42,297.0,1.0,1.0,0.09,8,[1],4
