5,30,x7fe47c276460,0.0,<objects.order.Order object at 0x7fe486b92ee0>,0.0,0.0,5,5,1,Input,Input,Interface-In,[0]
5,30,x7fe47c276460,0.0,<objects.order.Order object at 0x7fe486b92490>,2.5,2.5,1,5,1,Interface-In,Input,Interface-In,[0]
5,30,x7fe47c276460,2.0,<objects.order.Order object at 0x7fe47c2c2d30>,5.0,5.0,1,5,0,Interface-In,Input,Interface-In,[0]
5,30,x7fe47c276460,1.0,<objects.order.Order object at 0x7fe486b92a90>,7.5,7.5,0,5,1,Interface-In,Input,Interface-In,[0]
5,30,x7fe47c276460,0.0,<objects.order.Order object at 0x7fe47c26f070>,10.0,10.0,1,5,0,Interface-In,Input,Interface-In,[0]
5,30,x7fe47c276460,0.0,<objects.order.Order object at 0x7fe47c2c2e50>,12.5,12.5,0,5,0,Interface-In,Input,Interface-In,[0]
5,30,x7fe47c276460,0.0,<objects.order.Order object at 0x7fe486b92490>,2.5,14.97,0,1,3,Interface-In,Interface-Out,Interface-In,[26]
5,30,x7fe47c276460,0.0,<objects.order.Order object at 0x7fe486b92ee0>,0.0,16.66,3,3,4,Interface-In,Interface-Out,Interface-In,[29]
5,30,x7fe47c276460,0.0,<objects.order.Order object at 0x7fe486b923a0>,17.5,17.5,4,5,1,Interface-In,Input,Interface-In,[0]
5,30,x7fe47c276460,0.0,<objects.order.Order object at 0x7fe47c26f5e0>,20.0,20.0,1,5,1,Interface-In,Input,Interface-In,[0]
5,30,x7fe47c276460,2.0,<objects.order.Order object at 0x7fe47c2c2d30>,5.0,21.19,1,0,2,Interface-In,Interface-Out,Interface-In,[24]
5,30,x7fe47c276460,0.0,<objects.order.Order object at 0x7fe47c26d190>,22.5,22.5,2,5,1,Interface-In,Input,Interface-In,[0]
5,30,x7fe47c276460,0.0,<objects.order.Order object at 0x7fe47c264a90>,25.0,25.0,1,5,0,Interface-In,Input,Interface-In,[0]
5,30,x7fe47c276460,0.0,<objects.order.Order object at 0x7fe486b92490>,2.5,26.14,0,4,5,Interface-In,Interface-Out,Output,[30]
5,30,x7fe47c276460,0.0,<objects.order.Order object at 0x7fe47c1f0fa0>,27.5,27.5,5,5,0,Output,Input,Interface-In,[0]
5,30,x7fe47c276460,0.0,<objects.order.Order object at 0x7fe47c2c2e50>,12.5,28.73,0,0,2,Interface-In,Interface-Out,Interface-In,[24]
5,30,x7fe47c276460,0.0,<objects.order.Order object at 0x7fe47c1f0100>,30.0,30.0,2,5,1,Interface-In,Input,Interface-In,[0]
5,30,x7fe47c276460,2.0,<objects.order.Order object at 0x7fe47c2c2d30>,5.0,31.15,1,4,5,Interface-In,Interface-Out,Output,[30]
5,30,x7fe47c276460,0.0,<objects.order.Order object at 0x7fe47c1f8ac0>,32.5,32.5,5,5,0,Output,Input,Interface-In,[0]
5,30,x7fe47c276460,0.0,<objects.order.Order object at 0x7fe47c26f070>,10.0,33.98,0,0,2,Interface-In,Interface-Out,Interface-In,[24]
5,30,x7fe47c276460,0.0,<objects.order.Order object at 0x7fe47c2c2cd0>,35.0,35.0,2,5,0,Interface-In,Input,Interface-In,[0]
