5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe486b92ee0>,0.0,10.61,5,1,3,Input,Interface-Out,Interface-In,[26]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe486b92a30>,15.0,15.0,3,5,0,Interface-In,Input,Interface-In,[0]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe486b92ee0>,0.0,20.77,0,4,5,Interface-In,Interface-Out,Output,[30]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe486b92490>,2.5,21.67,5,3,4,Output,Interface-Out,Interface-In,[29]
5,30,x7fe47c2764f0,2.0,<objects.order.Order object at 0x7fe47c2c2d30>,5.0,26.9,4,2,4,Interface-In,Interface-Out,Interface-In,[28]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe47c2c2e50>,12.5,34.75,4,2,4,Interface-In,Interface-Out,Interface-In,[28]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe4840448e0>,37.5,37.5,4,5,1,Interface-In,Input,Interface-In,[0]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe486b92a30>,15.0,39.23,1,0,2,Interface-In,Interface-Out,Interface-In,[24]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe47c26f070>,10.0,40.0,2,2,4,Interface-In,Interface-Out,Interface-In,[28]
5,30,x7fe47c2764f0,1.0,<objects.order.Order object at 0x7fe486b92a90>,7.5,43.0,4,3,4,Interface-In,Interface-Out,Interface-In,[29]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe47c1f0fa0>,27.5,44.55,4,0,2,Interface-In,Interface-Out,Interface-In,[24]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe47c625490>,45.0,45.21,2,5,1,Interface-In,Input,Interface-In,[0]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe47c7b7760>,47.5,47.5,1,5,0,Interface-In,Input,Interface-In,[0]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe47c264a90>,25.0,50.01,0,0,2,Interface-In,Interface-Out,Interface-In,[24]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe486b92a30>,15.0,50.81,2,4,5,Interface-In,Interface-Out,Output,[30]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe47c1f0fa0>,27.5,51.71,5,2,4,Output,Interface-Out,Interface-In,[28]
5,30,x7fe47c2764f0,2.0,<objects.order.Order object at 0x7fe486ac17c0>,52.5,52.62,4,5,0,Interface-In,Input,Interface-In,[0]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe47c1f0100>,30.0,55.05,0,1,3,Interface-In,Interface-Out,Interface-In,[26]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe47c2c2cd0>,35.0,55.64,3,0,2,Interface-In,Interface-Out,Interface-In,[24]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe47c1f0fa0>,27.5,56.54,2,4,5,Interface-In,Interface-Out,Output,[30]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe47c0c18b0>,57.5,57.5,5,5,1,Output,Input,Interface-In,[0]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe4840448e0>,37.5,59.68,1,1,4,Interface-In,Interface-Out,Interface-In,[26]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe47c1f8ac0>,32.5,60.71,4,0,2,Interface-In,Interface-Out,Interface-In,[24]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe47c1f0100>,30.0,61.93,2,3,4,Interface-In,Interface-Out,Interface-In,[29]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe486a7c130>,62.5,62.61,4,5,0,Interface-In,Input,Interface-In,[0]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe47c26d190>,22.5,65.09,0,4,5,Interface-In,Interface-Out,Output,[30]
5,30,x7fe47c2764f0,1.0,<objects.order.Order object at 0x7fe47c276c10>,40.0,66.03,5,0,2,Output,Interface-Out,Interface-In,[24]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe4840448e0>,37.5,68.14,2,4,5,Interface-In,Interface-Out,Output,[30]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe47c264b20>,42.5,70.08,5,3,4,Output,Interface-Out,Interface-In,[29]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe47c2c2cd0>,35.0,70.99,4,4,5,Interface-In,Interface-Out,Output,[30]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe47c264a30>,72.5,72.5,5,5,0,Output,Input,Interface-In,[0]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe47c1f0100>,30.0,73.58,0,4,5,Interface-In,Interface-Out,Output,[30]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe484058e80>,75.0,75.0,5,5,0,Output,Input,Interface-In,[0]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe47c600700>,55.0,76.67,0,0,2,Interface-In,Interface-Out,Interface-In,[24]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe47c26d580>,77.5,77.5,2,5,1,Interface-In,Input,Interface-In,[0]
5,30,x7fe47c2764f0,1.0,<objects.order.Order object at 0x7fe47c74b0a0>,80.0,80.0,1,5,0,Interface-In,Input,Interface-In,[0]
5,30,x7fe47c2764f0,0.0,<objects.order.Order object at 0x7fe47c4a59a0>,60.0,81.99,0,1,4,Interface-In,Interface-Out,Interface-In,[26]
